0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Class
100,111,110,110,110,110,110,110,110,110,110,110,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,110,110,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,110,110,110,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,110,110,110,110,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,110,110,110,110,110,39,116,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,39,116,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,39,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,39,39,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,39,39,39,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,39,39,39,39,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,39,39,39,39,39,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,39,39,39,39,39,39,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,39,39,39,39,39,39,39,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,39,39,39,39,39,39,39,39,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,116,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,116,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,116,116,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,39,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,111,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,111,111,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,110,116,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,110,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,110,110,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,116,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,116,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,116,116,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,117,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,117,117,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,117,117,117,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,117,117,117,117,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,117,117,117,117,117,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,117,117,117,117,117,117,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,117,117,117,117,117,117,117,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,117,117,117,117,117,117,117,117,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,110,115,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,110,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,110,110,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,110,110,110,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,110,110,110,110,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,115,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,115,115,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,115,115,115,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,115,115,115,115,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,115,115,115,115,115,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,115,115,115,115,115,115,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,115,115,115,115,115,115,115,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,115,115,115,115,115,115,115,115,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,117,110,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,111,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,111,111,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,110,115,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
100,111,110,110,110,110,110,110,110,110,110,110,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
