,Class,Word
168,0,dunnnnnnnnnnnnns              
169,0,dunnnnnnnnnnnnnns             
170,0,dunnnnnnnnnnnnnnns            
171,0,dunss                         
172,0,dunsss                        
173,0,dunssss                       
174,0,dunsssss                      
175,0,dunssssss                     
176,0,dunsssssss                    
177,0,dunssssssss                   
178,0,dunsssssssss                  
179,0,dunssssssssss                 
180,0,dunsssssssssss                
181,0,dunssssssssssss               
182,0,dunsssssssssssss              
183,0,dunssssssssssssss             
184,0,dunsssssssssssssss            
185,0,dons                          
186,0,ddons                         
187,0,dddons                        
188,0,ddddons                       
189,0,dddddons                      
190,0,ddddddons                     
191,0,dddddddons                    
192,0,ddddddddons                   
193,0,dddddddddons                  
194,0,ddddddddddons                 
195,0,dddddddddddons                
196,0,ddddddddddddons               
197,0,dddddddddddddons              
198,0,ddddddddddddddons             
199,0,dddddddddddddddons            
200,0,doons                         
201,0,dooons                        
202,0,doooons                       
203,0,dooooons                      
204,0,doooooons                     
205,0,dooooooons                    
206,0,doooooooons                   
207,0,dooooooooons                  
208,0,doooooooooons                 
209,0,dooooooooooons                
210,0,doooooooooooons               
211,0,dooooooooooooons              
212,0,doooooooooooooons             
213,0,dooooooooooooooons            
214,0,donns                         
215,0,donnns                        
216,0,donnnns                       
217,0,donnnnns                      
218,0,donnnnnns                     
219,0,donnnnnnns                    
220,0,donnnnnnnns                   
221,0,donnnnnnnnns                  
222,0,donnnnnnnnnns                 
223,0,donnnnnnnnnnns                
224,0,donnnnnnnnnnnns               
225,0,donnnnnnnnnnnnns              
226,0,donnnnnnnnnnnnnns             
227,0,donnnnnnnnnnnnnnns            
228,0,donss                         
229,0,donsss                        
230,0,donssss                       
231,0,donsssss                      
232,0,donssssss                     
233,0,donsssssss                    
234,0,donssssssss                   
235,0,donsssssssss                  
236,0,donssssssssss                 
237,0,donsssssssssss                
238,0,donssssssssssss               
239,0,donsssssssssssss              
240,0,donssssssssssssss             
241,0,donsssssssssssssss            
242,1,dune                          
243,1,ddune                         
244,1,dddune                        
245,1,ddddune                       
246,1,dddddune                      
247,1,ddddddune                     
248,1,dddddddune                    
249,1,ddddddddune                   
250,1,dddddddddune                  
251,1,ddddddddddune                 
252,1,dddddddddddune                
253,1,ddddddddddddune               
254,1,dddddddddddddune              
255,1,ddddddddddddddune             
256,1,dddddddddddddddune            
257,1,duune                         
258,1,duuune                        
259,1,duuuune                       
260,1,duuuuune                      
261,1,duuuuuune                     
262,1,duuuuuuune                    
263,1,duuuuuuuune                   
264,1,duuuuuuuuune                  
265,1,duuuuuuuuuune                 
266,1,duuuuuuuuuuune                
267,1,duuuuuuuuuuuune               
268,1,duuuuuuuuuuuuune              
269,1,duuuuuuuuuuuuuune             
270,1,duuuuuuuuuuuuuuune            
271,1,dunne                         
272,1,dunnne                        
273,1,dunnnne                       
274,1,dunnnnne                      
275,1,dunnnnnne                     
276,1,dunnnnnnne                    
277,1,dunnnnnnnne                   
278,1,dunnnnnnnnne                  
279,1,dunnnnnnnnnne                 
280,1,dunnnnnnnnnnne                
281,1,dunnnnnnnnnnnne               
282,1,dunnnnnnnnnnnnne              
283,1,dunnnnnnnnnnnnnne             
284,1,dunnnnnnnnnnnnnnne            
285,1,dunee                         
286,1,duneee                        
287,1,duneeee                       
288,1,duneeeee                      
289,1,duneeeeee                     
290,1,duneeeeeee                    
291,1,duneeeeeeee                   
292,1,duneeeeeeeee                  
293,1,duneeeeeeeeee                 
294,1,duneeeeeeeeeee                
295,1,duneeeeeeeeeeee               
296,1,duneeeeeeeeeeeee              
297,1,duneeeeeeeeeeeeee             
298,1,duneeeeeeeeeeeeeee            
299,1,donny                         
300,1,ddonny                        
301,1,dddonny                       
302,1,ddddonny                      
303,1,dddddonny                     
304,1,ddddddonny                    
305,1,dddddddonny                   
306,1,ddddddddonny                  
307,1,dddddddddonny                 
308,1,ddddddddddonny                
309,1,dddddddddddonny               
310,1,ddddddddddddonny              
311,1,dddddddddddddonny             
312,1,ddddddddddddddonny            
313,1,dddddddddddddddonny           
314,1,doonny                        
315,1,dooonny                       
316,1,doooonny                      
317,1,dooooonny                     
318,1,doooooonny                    
319,1,dooooooonny                   
320,1,doooooooonny                  
321,1,dooooooooonny                 
322,1,doooooooooonny                
323,1,dooooooooooonny               
324,1,doooooooooooonny              
325,1,dooooooooooooonny             
326,1,doooooooooooooonny            
327,1,dooooooooooooooonny           
328,1,donnny                        
329,1,donnnny                       
330,1,donnnnny                      
331,1,donnnnnny                     
332,1,donnnnnnny                    
333,1,donnnnnnnny                   
334,1,donnnnnnnnny                  
335,1,donnnnnnnnnny                 
336,1,donnnnnnnnnnny                
337,1,donnnnnnnnnnnny               
338,1,donnnnnnnnnnnnny              
339,1,donnnnnnnnnnnnnny             
340,1,donnnnnnnnnnnnnnny            
341,1,donnnnnnnnnnnnnnnny           
342,1,donnny                        
343,1,donnnny                       
344,1,donnnnny                      
345,1,donnnnnny                     
346,1,donnnnnnny                    
347,1,donnnnnnnny                   
348,1,donnnnnnnnny                  
349,1,donnnnnnnnnny                 
350,1,donnnnnnnnnnny                
351,1,donnnnnnnnnnnny               
352,1,donnnnnnnnnnnnny              
353,1,donnnnnnnnnnnnnny             
354,1,donnnnnnnnnnnnnnny            
355,1,donnnnnnnnnnnnnnnny           
356,1,donnyy                        
357,1,donnyyy                       
358,1,donnyyyy                      
359,1,donnyyyyy                     
360,1,donnyyyyyy                    
361,1,donnyyyyyyy                   
362,1,donnyyyyyyyy                  
363,1,donnyyyyyyyyy                 
364,1,donnyyyyyyyyyy                
365,1,donnyyyyyyyyyyy               
366,1,donnyyyyyyyyyyyy              
367,1,donnyyyyyyyyyyyyy             
368,1,donnyyyyyyyyyyyyyy            
369,1,donnyyyyyyyyyyyyyyy           
370,0,don                           
371,0,ddon                          
372,0,dddon                         
373,0,ddddon                        
374,0,dddddon                       
375,0,ddddddon                      
376,0,dddddddon                     
377,0,ddddddddon                    
378,0,dddddddddon                   
379,0,ddddddddddon                  
380,0,dddddddddddon                 
381,0,ddddddddddddon                
382,0,dddddddddddddon               
383,0,ddddddddddddddon              
384,0,dddddddddddddddon             
385,0,doon                          
386,0,dooon                         
387,0,doooon                        
388,0,dooooon                       
389,0,doooooon                      
390,0,dooooooon                     
391,0,doooooooon                    
392,0,dooooooooon                   
393,0,doooooooooon                  
394,0,dooooooooooon                 
395,0,doooooooooooon                
396,0,dooooooooooooon               
397,0,doooooooooooooon              
398,0,dooooooooooooooon             
399,0,donn                          
400,0,donnn                         
401,0,donnnn                        
402,0,donnnnn                       
403,0,donnnnnn                      
404,0,donnnnnnn                     
405,0,donnnnnnnn                    
406,0,donnnnnnnnn                   
407,0,donnnnnnnnnn                  
408,0,donnnnnnnnnnn                 
409,0,donnnnnnnnnnnn                
410,0,donnnnnnnnnnnnn               
411,0,donnnnnnnnnnnnnn              
412,0,donnnnnnnnnnnnnnn             
413,1,din                           
414,1,ddin                          
415,1,dddin                         
416,1,ddddin                        
417,1,dddddin                       
418,1,ddddddin                      
419,1,dddddddin                     
420,1,ddddddddin                    
421,1,dddddddddin                   
422,1,ddddddddddin                  
423,1,dddddddddddin                 
424,1,ddddddddddddin                
425,1,dddddddddddddin               
426,1,ddddddddddddddin              
427,1,dddddddddddddddin             
428,1,diin                          
429,1,diiin                         
430,1,diiiin                        
431,1,diiiiin                       
432,1,diiiiiin                      
433,1,diiiiiiin                     
434,1,diiiiiiiin                    
435,1,diiiiiiiiin                   
436,1,diiiiiiiiiin                  
437,1,diiiiiiiiiiin                 
438,1,diiiiiiiiiiiin                
439,1,diiiiiiiiiiiiin               
440,1,diiiiiiiiiiiiiin              
441,1,diiiiiiiiiiiiiiin             
442,1,dinn                          
443,1,dinnn                         
444,1,dinnnn                        
445,1,dinnnnn                       
446,1,dinnnnnn                      
447,1,dinnnnnnn                     
448,1,dinnnnnnnn                    
449,1,dinnnnnnnnn                   
450,1,dinnnnnnnnnn                  
451,1,dinnnnnnnnnnn                 
452,1,dinnnnnnnnnnnn                
453,1,dinnnnnnnnnnnnn               
454,1,dinnnnnnnnnnnnnn              
455,1,dinnnnnnnnnnnnnnn             
456,1,den                           
457,1,dden                          
458,1,ddden                         
459,1,dddden                        
460,1,ddddden                       
461,1,dddddden                      
462,1,ddddddden                     
463,1,dddddddden                    
464,1,ddddddddden                   
465,1,dddddddddden                  
466,1,ddddddddddden                 
467,1,dddddddddddden                
468,1,ddddddddddddden               
469,1,dddddddddddddden              
470,1,ddddddddddddddden             
471,1,deen                          
472,1,deeen                         
473,1,deeeen                        
474,1,deeeeen                       
475,1,deeeeeen                      
476,1,deeeeeeen                     
477,1,deeeeeeeen                    
478,1,deeeeeeeeen                   
479,1,deeeeeeeeeen                  
480,1,deeeeeeeeeeen                 
481,1,deeeeeeeeeeeen                
482,1,deeeeeeeeeeeeen               
483,1,deeeeeeeeeeeeeen              
484,1,deeeeeeeeeeeeeeen             
485,1,denn                          
486,1,dennn                         
487,1,dennnn                        
488,1,dennnnn                       
489,1,dennnnnn                      
490,1,dennnnnnn                     
491,1,dennnnnnnn                    
492,1,dennnnnnnnn                   
493,1,dennnnnnnnnn                  
494,1,dennnnnnnnnnn                 
495,1,dennnnnnnnnnnn                
496,1,dennnnnnnnnnnnn               
497,1,dennnnnnnnnnnnnn              
498,1,dennnnnnnnnnnnnnn             
499,1,'.'                           
500,1,''.'                          
501,1,'''.'                         
502,1,''''.'                        
503,1,'''''.'                       
504,1,''''''.'                      
505,1,'''''''.'                     
506,1,''''''''.'                    
507,1,'''''''''.'                   
508,1,''''''''''.'                  
509,1,'''''''''''.'                 
510,1,''''''''''''.'                
511,1,'''''''''''''.'               
512,1,''''''''''''''.'              
513,1,'''''''''''''''.'             
514,1,'..'                          
515,1,'...'                         
516,1,'....'                        
517,1,'.....'                       
518,1,'......'                      
519,1,'.......'                     
520,1,'........'                    
521,1,'.........'                   
522,1,'..........'                  
523,1,'...........'                 
524,1,'............'                
525,1,'.............'               
526,1,'..............'              
527,1,'...............'             
528,1,'.''                          
529,1,'.'''                         
530,1,'.''''                        
531,1,'.'''''                       
532,1,'.''''''                      
533,1,'.'''''''                     
534,1,'.''''''''                    
535,1,'.'''''''''                   
536,1,'.''''''''''                  
537,1,'.'''''''''''                 
538,1,'.''''''''''''                
539,1,'.'''''''''''''               
540,1,'.''''''''''''''              
541,1,'.'''''''''''''''             
542,1,"""""                            "
543,1,"""""""                           "
544,1,"""""""""                          "
545,1,"""""""""""                         "
546,1,"""""""""""""                        "
547,1,"""""""""""""""                       "
548,1,"""""""""""""""""                      "
549,1,"""""""""""""""""""                     "
550,1,"""""""""""""""""""""                    "
551,1,"""""""""""""""""""""""                   "
552,1,"""""""""""""""""""""""""                  "
553,1,"""""""""""""""""""""""""""                 "
554,1,"""""""""""""""""""""""""""""                "
555,1,"""""""""""""""""""""""""""""""               "
556,1,"""""""""""""""""""""""""""""""""              "
557,1,"""""""                           "
558,1,"""""""""                          "
559,1,"""""""""""                         "
560,1,"""""""""""""                        "
561,1,"""""""""""""""                       "
562,1,"""""""""""""""""                      "
563,1,"""""""""""""""""""                     "
564,1,"""""""""""""""""""""                    "
565,1,"""""""""""""""""""""""                   "
566,1,"""""""""""""""""""""""""                  "
567,1,"""""""""""""""""""""""""""                 "
568,1,"""""""""""""""""""""""""""""                "
569,1,"""""""""""""""""""""""""""""""               "
570,1,"""""""""""""""""""""""""""""""""              "
571,1,'                             
572,1,''                            
573,1,'''                           
574,1,''''                          
575,1,'''''                         
576,1,''''''                        
577,1,'''''''                       
578,1,''''''''                      
579,1,'''''''''                     
580,1,''''''''''                    
581,1,'''''''''''                   
582,1,''''''''''''                  
583,1,'''''''''''''                 
584,1,''''''''''''''                
585,1,'''''''''''''''               
586,1,want                          
587,1,wwant                         
588,1,wwwant                        
589,1,wwwwant                       
590,1,wwwwwant                      
591,1,wwwwwwant                     
592,1,wwwwwwwant                    
593,1,wwwwwwwwant                   
594,1,wwwwwwwwwant                  
595,1,wwwwwwwwwwant                 
596,1,wwwwwwwwwwwant                
597,1,wwwwwwwwwwwwant               
598,1,wwwwwwwwwwwwwant              
599,1,wwwwwwwwwwwwwwant             
600,1,wwwwwwwwwwwwwwwant            
601,1,waant                         
602,1,waaant                        
603,1,waaaant                       
604,1,waaaaant                      
605,1,waaaaaant                     
606,1,waaaaaaant                    
607,1,waaaaaaaant                   
608,1,waaaaaaaaant                  
609,1,waaaaaaaaaant                 
610,1,waaaaaaaaaaant                
611,1,waaaaaaaaaaaant               
612,1,waaaaaaaaaaaaant              
613,1,waaaaaaaaaaaaaant             
614,1,waaaaaaaaaaaaaaant            
615,1,wannt                         
616,1,wannnt                        
617,1,wannnnt                       
618,1,wannnnnt                      
619,1,wannnnnnt                     
620,1,wannnnnnnt                    
621,1,wannnnnnnnt                   
622,1,wannnnnnnnnt                  
623,1,wannnnnnnnnnt                 
624,1,wannnnnnnnnnnt                
625,1,wannnnnnnnnnnnt               
626,1,wannnnnnnnnnnnnt              
627,1,wannnnnnnnnnnnnnt             
628,1,wannnnnnnnnnnnnnnt            
629,1,wantt                         
630,1,wanttt                        
631,1,wantttt                       
632,1,wanttttt                      
633,1,wantttttt                     
634,1,wanttttttt                    
635,1,wantttttttt                   
636,1,wanttttttttt                  
637,1,wantttttttttt                 
638,1,wanttttttttttt                
639,1,wantttttttttttt               
640,1,wanttttttttttttt              
641,1,wantttttttttttttt             
642,1,wanttttttttttttttt            
643,1,song                          
644,1,ssong                         
645,1,sssong                        
646,1,ssssong                       
647,1,sssssong                      
648,1,ssssssong                     
649,1,sssssssong                    
650,1,ssssssssong                   
651,1,sssssssssong                  
652,1,ssssssssssong                 
653,1,sssssssssssong                
654,1,ssssssssssssong               
655,1,sssssssssssssong              
656,1,ssssssssssssssong             
657,1,sssssssssssssssong            
658,1,soong                         
659,1,sooong                        
660,1,soooong                       
661,1,sooooong                      
662,1,soooooong                     
663,1,sooooooong                    
664,1,soooooooong                   
665,1,sooooooooong                  
666,1,soooooooooong                 
667,1,sooooooooooong                
668,1,soooooooooooong               
669,1,sooooooooooooong              
670,1,soooooooooooooong             
671,1,sooooooooooooooong            
672,1,sonng                         
673,1,sonnng                        
674,1,sonnnng                       
675,1,sonnnnng                      
676,1,sonnnnnng                     
677,1,sonnnnnnng                    
678,1,sonnnnnnnng                   
679,1,sonnnnnnnnng                  
680,1,sonnnnnnnnnng                 
681,1,sonnnnnnnnnnng                
682,1,sonnnnnnnnnnnng               
683,1,sonnnnnnnnnnnnng              
684,1,sonnnnnnnnnnnnnng             
685,1,sonnnnnnnnnnnnnnng            
686,1,songg                         
687,1,songgg                        
688,1,songggg                       
689,1,songgggg                      
690,1,songggggg                     
691,1,songgggggg                    
692,1,songggggggg                   
693,1,songgggggggg                  
694,1,songggggggggg                 
695,1,songgggggggggg                
696,1,songggggggggggg               
697,1,songgggggggggggg              
698,1,songggggggggggggg             
699,1,songgggggggggggggg            
700,1,gong                          
701,1,ggong                         
702,1,gggong                        
703,1,ggggong                       
704,1,gggggong                      
705,1,ggggggong                     
706,1,gggggggong                    
707,1,ggggggggong                   
708,1,gggggggggong                  
709,1,ggggggggggong                 
710,1,gggggggggggong                
711,1,ggggggggggggong               
712,1,gggggggggggggong              
713,1,ggggggggggggggong             
714,1,gggggggggggggggong            
715,1,goong                         
716,1,gooong                        
717,1,goooong                       
718,1,gooooong                      
719,1,goooooong                     
720,1,gooooooong                    
721,1,goooooooong                   
722,1,gooooooooong                  
723,1,goooooooooong                 
724,1,gooooooooooong                
725,1,goooooooooooong               
726,1,gooooooooooooong              
727,1,goooooooooooooong             
728,1,gooooooooooooooong            
729,1,gonng                         
730,1,gonnng                        
731,1,gonnnng                       
732,1,gonnnnng                      
733,1,gonnnnnng                     
734,1,gonnnnnnng                    
735,1,gonnnnnnnng                   
736,1,gonnnnnnnnng                  
737,1,gonnnnnnnnnng                 
738,1,gonnnnnnnnnnng                
739,1,gonnnnnnnnnnnng               
740,1,gonnnnnnnnnnnnng              
741,1,gonnnnnnnnnnnnnng             
742,1,gonnnnnnnnnnnnnnng            
743,1,gongg                         
744,1,gonggg                        
745,1,gongggg                       
746,1,gonggggg                      
747,1,gongggggg                     
748,1,gonggggggg                    
749,1,gongggggggg                   
750,1,gonggggggggg                  
751,1,gongggggggggg                 
752,1,gonggggggggggg                
753,1,gongggggggggggg               
754,1,gonggggggggggggg              
755,1,gongggggggggggggg             
756,1,gonggggggggggggggg            
757,1,saunter                       
758,1,ssaunter                      
759,1,sssaunter                     
760,1,ssssaunter                    
761,1,sssssaunter                   
762,1,ssssssaunter                  
763,1,sssssssaunter                 
764,1,ssssssssaunter                
765,1,sssssssssaunter               
766,1,ssssssssssaunter              
767,1,sssssssssssaunter             
768,1,ssssssssssssaunter            
769,1,sssssssssssssaunter           
770,1,ssssssssssssssaunter          
771,1,sssssssssssssssaunter         
772,1,saaunter                      
773,1,saaaunter                     
774,1,saaaaunter                    
775,1,saaaaaunter                   
776,1,saaaaaaunter                  
777,1,saaaaaaaunter                 
778,1,saaaaaaaaunter                
779,1,saaaaaaaaaunter               
780,1,saaaaaaaaaaunter              
781,1,saaaaaaaaaaaunter             
782,1,saaaaaaaaaaaaunter            
783,1,saaaaaaaaaaaaaunter           
784,1,saaaaaaaaaaaaaaunter          
785,1,saaaaaaaaaaaaaaaunter         
786,1,sauunter                      
787,1,sauuunter                     
788,1,sauuuunter                    
789,1,sauuuuunter                   
790,1,sauuuuuunter                  
791,1,sauuuuuuunter                 
792,1,sauuuuuuuunter                
793,1,sauuuuuuuuunter               
794,1,sauuuuuuuuuunter              
795,1,sauuuuuuuuuuunter             
796,1,sauuuuuuuuuuuunter            
797,1,sauuuuuuuuuuuuunter           
798,1,sauuuuuuuuuuuuuunter          
799,1,sauuuuuuuuuuuuuuunter         
800,1,saunnter                      
801,1,saunnnter                     
802,1,saunnnnter                    
803,1,saunnnnnter                   
804,1,saunnnnnnter                  
805,1,saunnnnnnnter                 
806,1,saunnnnnnnnter                
807,1,saunnnnnnnnnter               
808,1,saunnnnnnnnnnter              
809,1,saunnnnnnnnnnnter             
810,1,saunnnnnnnnnnnnter            
811,1,saunnnnnnnnnnnnnter           
812,1,saunnnnnnnnnnnnnnter          
813,1,saunnnnnnnnnnnnnnnter         
814,1,sauntter                      
815,1,saunttter                     
816,1,sauntttter                    
817,1,saunttttter                   
818,1,sauntttttter                  
819,1,saunttttttter                 
820,1,sauntttttttter                
821,1,saunttttttttter               
822,1,sauntttttttttter              
823,1,saunttttttttttter             
824,1,sauntttttttttttter            
825,1,saunttttttttttttter           
826,1,sauntttttttttttttter          
827,1,saunttttttttttttttter         
828,1,saunteer                      
829,1,saunteeer                     
830,1,saunteeeer                    
831,1,saunteeeeer                   
832,1,saunteeeeeer                  
833,1,saunteeeeeeer                 
834,1,saunteeeeeeeer                
835,1,saunteeeeeeeeer               
836,1,saunteeeeeeeeeer              
837,1,saunteeeeeeeeeeer             
838,1,saunteeeeeeeeeeeer            
839,1,saunteeeeeeeeeeeeer           
840,1,saunteeeeeeeeeeeeeer          
841,1,saunteeeeeeeeeeeeeeer         
842,1,saunterr                      
843,1,saunterrr                     
844,1,saunterrrr                    
845,1,saunterrrrr                   
846,1,saunterrrrrr                  
847,1,saunterrrrrrr                 
848,1,saunterrrrrrrr                
849,1,saunterrrrrrrrr               
850,1,saunterrrrrrrrrr              
851,1,saunterrrrrrrrrrr             
852,1,saunterrrrrrrrrrrr            
853,1,saunterrrrrrrrrrrrr           
854,1,saunterrrrrrrrrrrrrr          
855,1,saunterrrrrrrrrrrrrrr         
856,1,taunt                         
857,1,ttaunt                        
858,1,tttaunt                       
859,1,ttttaunt                      
860,1,tttttaunt                     
861,1,ttttttaunt                    
862,1,tttttttaunt                   
863,1,ttttttttaunt                  
864,1,tttttttttaunt                 
865,1,ttttttttttaunt                
866,1,tttttttttttaunt               
867,1,ttttttttttttaunt              
868,1,tttttttttttttaunt             
869,1,ttttttttttttttaunt            
870,1,tttttttttttttttaunt           
871,1,taaunt                        
872,1,taaaunt                       
873,1,taaaaunt                      
874,1,taaaaaunt                     
875,1,taaaaaaunt                    
876,1,taaaaaaaunt                   
877,1,taaaaaaaaunt                  
878,1,taaaaaaaaaunt                 
879,1,taaaaaaaaaaunt                
880,1,taaaaaaaaaaaunt               
881,1,taaaaaaaaaaaaunt              
882,1,taaaaaaaaaaaaaunt             
883,1,taaaaaaaaaaaaaaunt            
884,1,taaaaaaaaaaaaaaaunt           
885,1,tauunt                        
886,1,tauuunt                       
887,1,tauuuunt                      
888,1,tauuuuunt                     
889,1,tauuuuuunt                    
890,1,tauuuuuuunt                   
891,1,tauuuuuuuunt                  
892,1,tauuuuuuuuunt                 
893,1,tauuuuuuuuuunt                
894,1,tauuuuuuuuuuunt               
895,1,tauuuuuuuuuuuunt              
896,1,tauuuuuuuuuuuuunt             
897,1,tauuuuuuuuuuuuuunt            
898,1,tauuuuuuuuuuuuuuunt           
899,1,taunnt                        
900,1,taunnnt                       
901,1,taunnnnt                      
902,1,taunnnnnt                     
903,1,taunnnnnnt                    
904,1,taunnnnnnnt                   
905,1,taunnnnnnnnt                  
906,1,taunnnnnnnnnt                 
907,1,taunnnnnnnnnnt                
908,1,taunnnnnnnnnnnt               
909,1,taunnnnnnnnnnnnt              
910,1,taunnnnnnnnnnnnnt             
911,1,taunnnnnnnnnnnnnnt            
912,1,taunnnnnnnnnnnnnnnt           
913,1,tauntt                        
914,1,taunttt                       
915,1,tauntttt                      
916,1,taunttttt                     
917,1,tauntttttt                    
918,1,taunttttttt                   
919,1,tauntttttttt                  
920,1,taunttttttttt                 
921,1,tauntttttttttt                
922,1,taunttttttttttt               
923,1,tauntttttttttttt              
924,1,taunttttttttttttt             
925,1,tauntttttttttttttt            
926,1,taunttttttttttttttt           
927,1,dual                          
928,1,ddual                         
929,1,dddual                        
930,1,ddddual                       
931,1,dddddual                      
932,1,ddddddual                     
933,1,dddddddual                    
934,1,ddddddddual                   
935,1,dddddddddual                  
936,1,ddddddddddual                 
937,1,dddddddddddual                
938,1,ddddddddddddual               
939,1,dddddddddddddual              
940,1,ddddddddddddddual             
941,1,dddddddddddddddual            
942,1,duual                         
943,1,duuual                        
944,1,duuuual                       
945,1,duuuuual                      
946,1,duuuuuual                     
947,1,duuuuuuual                    
948,1,duuuuuuuual                   
949,1,duuuuuuuuual                  
950,1,duuuuuuuuuual                 
951,1,duuuuuuuuuuual                
952,1,duuuuuuuuuuuual               
953,1,duuuuuuuuuuuuual              
954,1,duuuuuuuuuuuuuual             
955,1,duuuuuuuuuuuuuuual            
956,1,duaal                         
957,1,duaaal                        
958,1,duaaaal                       
959,1,duaaaaal                      
960,1,duaaaaaal                     
961,1,duaaaaaaal                    
962,1,duaaaaaaaal                   
963,1,duaaaaaaaaal                  
964,1,duaaaaaaaaaal                 
965,1,duaaaaaaaaaaal                
966,1,duaaaaaaaaaaaal               
967,1,duaaaaaaaaaaaaal              
968,1,duaaaaaaaaaaaaaal             
969,1,duaaaaaaaaaaaaaaal            
970,1,duall                         
971,1,dualll                        
972,1,duallll                       
973,1,dualllll                      
