,Class,Word
108,0,actuallyyyyyyyyyyy            
109,0,actuallyyyyyyyyyyyy           
110,0,actuallyyyyyyyyyyyyy          
111,0,actuallyyyyyyyyyyyyyy         
112,0,actuallyyyyyyyyyyyyyyy        
113,0,ax                            
114,0,aax                           
115,0,aaax                          
116,0,aaaax                         
117,0,aaaaax                        
118,0,aaaaaax                       
119,0,aaaaaaax                      
120,0,aaaaaaaax                     
121,0,aaaaaaaaax                    
122,0,aaaaaaaaaax                   
123,0,aaaaaaaaaaax                  
124,0,aaaaaaaaaaaax                 
125,0,aaaaaaaaaaaaax                
126,0,aaaaaaaaaaaaaax               
127,0,aaaaaaaaaaaaaaax              
128,0,axx                           
129,0,axxx                          
130,0,axxxx                         
131,0,axxxxx                        
132,0,axxxxxx                       
133,0,axxxxxxx                      
134,0,axxxxxxxx                     
135,0,axxxxxxxxx                    
136,0,axxxxxxxxxx                   
137,0,axxxxxxxxxxx                  
138,0,axxxxxxxxxxxx                 
139,0,axxxxxxxxxxxxx                
140,0,axxxxxxxxxxxxxx               
141,0,axxxxxxxxxxxxxxx              
142,1,axe                           
143,1,aaxe                          
144,1,aaaxe                         
145,1,aaaaxe                        
146,1,aaaaaxe                       
147,1,aaaaaaxe                      
148,1,aaaaaaaxe                     
149,1,aaaaaaaaxe                    
150,1,aaaaaaaaaxe                   
151,1,aaaaaaaaaaxe                  
152,1,aaaaaaaaaaaxe                 
153,1,aaaaaaaaaaaaxe                
154,1,aaaaaaaaaaaaaxe               
155,1,aaaaaaaaaaaaaaxe              
156,1,aaaaaaaaaaaaaaaxe             
157,1,axxe                          
158,1,axxxe                         
159,1,axxxxe                        
160,1,axxxxxe                       
161,1,axxxxxxe                      
162,1,axxxxxxxe                     
163,1,axxxxxxxxe                    
164,1,axxxxxxxxxe                   
165,1,axxxxxxxxxxe                  
166,1,axxxxxxxxxxxe                 
167,1,axxxxxxxxxxxxe                
168,1,axxxxxxxxxxxxxe               
169,1,axxxxxxxxxxxxxxe              
170,1,axxxxxxxxxxxxxxxe             
171,1,axee                          
172,1,axeee                         
173,1,axeeee                        
174,1,axeeeee                       
175,1,axeeeeee                      
176,1,axeeeeeee                     
177,1,axeeeeeeee                    
178,1,axeeeeeeeee                   
179,1,axeeeeeeeeee                  
180,1,axeeeeeeeeeee                 
181,1,axeeeeeeeeeeee                
182,1,axeeeeeeeeeeeee               
183,1,axeeeeeeeeeeeeee              
184,1,axeeeeeeeeeeeeeee             
185,1,actor                         
186,1,aactor                        
187,1,aaactor                       
188,1,aaaactor                      
189,1,aaaaactor                     
190,1,aaaaaactor                    
191,1,aaaaaaactor                   
192,1,aaaaaaaactor                  
193,1,aaaaaaaaactor                 
194,1,aaaaaaaaaactor                
195,1,aaaaaaaaaaactor               
196,1,aaaaaaaaaaaactor              
197,1,aaaaaaaaaaaaactor             
198,1,aaaaaaaaaaaaaactor            
199,1,aaaaaaaaaaaaaaactor           
200,1,acctor                        
201,1,accctor                       
202,1,acccctor                      
203,1,accccctor                     
204,1,acccccctor                    
205,1,accccccctor                   
206,1,acccccccctor                  
207,1,accccccccctor                 
208,1,acccccccccctor                
209,1,accccccccccctor               
210,1,acccccccccccctor              
211,1,accccccccccccctor             
212,1,acccccccccccccctor            
213,1,accccccccccccccctor           
214,1,acttor                        
215,1,actttor                       
216,1,acttttor                      
217,1,actttttor                     
218,1,acttttttor                    
219,1,actttttttor                   
220,1,acttttttttor                  
221,1,actttttttttor                 
222,1,acttttttttttor                
223,1,actttttttttttor               
224,1,acttttttttttttor              
225,1,actttttttttttttor             
226,1,acttttttttttttttor            
227,1,actttttttttttttttor           
228,1,actoor                        
229,1,actooor                       
230,1,actoooor                      
231,1,actooooor                     
232,1,actoooooor                    
233,1,actooooooor                   
234,1,actoooooooor                  
235,1,actooooooooor                 
236,1,actoooooooooor                
237,1,actooooooooooor               
238,1,actoooooooooooor              
239,1,actooooooooooooor             
240,1,actoooooooooooooor            
241,1,actooooooooooooooor           
242,1,actorr                        
243,1,actorrr                       
244,1,actorrrr                      
245,1,actorrrrr                     
246,1,actorrrrrr                    
247,1,actorrrrrrr                   
248,1,actorrrrrrrr                  
249,1,actorrrrrrrrr                 
250,1,actorrrrrrrrrr                
251,1,actorrrrrrrrrrr               
252,1,actorrrrrrrrrrrr              
253,1,actorrrrrrrrrrrrr             
254,1,actorrrrrrrrrrrrrr            
255,1,actorrrrrrrrrrrrrrr           
256,1,actress                       
257,1,aactress                      
258,1,aaactress                     
259,1,aaaactress                    
260,1,aaaaactress                   
261,1,aaaaaactress                  
262,1,aaaaaaactress                 
263,1,aaaaaaaactress                
264,1,aaaaaaaaactress               
265,1,aaaaaaaaaactress              
266,1,aaaaaaaaaaactress             
267,1,aaaaaaaaaaaactress            
268,1,aaaaaaaaaaaaactress           
269,1,aaaaaaaaaaaaaactress          
270,1,aaaaaaaaaaaaaaactress         
271,1,acctress                      
272,1,accctress                     
273,1,acccctress                    
274,1,accccctress                   
275,1,acccccctress                  
276,1,accccccctress                 
277,1,acccccccctress                
278,1,accccccccctress               
279,1,acccccccccctress              
280,1,accccccccccctress             
281,1,acccccccccccctress            
282,1,accccccccccccctress           
283,1,acccccccccccccctress          
284,1,accccccccccccccctress         
285,1,acttress                      
286,1,actttress                     
287,1,acttttress                    
288,1,actttttress                   
289,1,acttttttress                  
290,1,actttttttress                 
291,1,acttttttttress                
292,1,actttttttttress               
293,1,acttttttttttress              
294,1,actttttttttttress             
295,1,acttttttttttttress            
296,1,actttttttttttttress           
297,1,acttttttttttttttress          
298,1,actttttttttttttttress         
299,1,actrress                      
300,1,actrrress                     
301,1,actrrrress                    
302,1,actrrrrress                   
303,1,actrrrrrress                  
304,1,actrrrrrrress                 
305,1,actrrrrrrrress                
306,1,actrrrrrrrrress               
307,1,actrrrrrrrrrress              
308,1,actrrrrrrrrrrress             
309,1,actrrrrrrrrrrrress            
310,1,actrrrrrrrrrrrrress           
311,1,actrrrrrrrrrrrrrress          
312,1,actrrrrrrrrrrrrrrress         
313,1,actreess                      
314,1,actreeess                     
315,1,actreeeess                    
316,1,actreeeeess                   
317,1,actreeeeeess                  
318,1,actreeeeeeess                 
319,1,actreeeeeeeess                
320,1,actreeeeeeeeess               
321,1,actreeeeeeeeeess              
322,1,actreeeeeeeeeeess             
323,1,actreeeeeeeeeeeess            
324,1,actreeeeeeeeeeeeess           
325,1,actreeeeeeeeeeeeeess          
326,1,actreeeeeeeeeeeeeeess         
327,1,actresss                      
328,1,actressss                     
329,1,actresssss                    
330,1,actressssss                   
331,1,actresssssss                  
332,1,actressssssss                 
333,1,actresssssssss                
334,1,actressssssssss               
335,1,actresssssssssss              
336,1,actressssssssssss             
337,1,actresssssssssssss            
338,1,actressssssssssssss           
339,1,actresssssssssssssss          
340,1,actressssssssssssssss         
341,1,actresss                      
342,1,actressss                     
343,1,actresssss                    
344,1,actressssss                   
345,1,actresssssss                  
346,1,actressssssss                 
347,1,actresssssssss                
348,1,actressssssssss               
349,1,actresssssssssss              
350,1,actressssssssssss             
351,1,actresssssssssssss            
352,1,actressssssssssssss           
353,1,actresssssssssssssss          
354,1,actressssssssssssssss         
355,1,axiom                         
356,1,aaxiom                        
357,1,aaaxiom                       
358,1,aaaaxiom                      
359,1,aaaaaxiom                     
360,1,aaaaaaxiom                    
361,1,aaaaaaaxiom                   
362,1,aaaaaaaaxiom                  
363,1,aaaaaaaaaxiom                 
364,1,aaaaaaaaaaxiom                
365,1,aaaaaaaaaaaxiom               
366,1,aaaaaaaaaaaaxiom              
367,1,aaaaaaaaaaaaaxiom             
368,1,aaaaaaaaaaaaaaxiom            
369,1,aaaaaaaaaaaaaaaxiom           
370,1,axxiom                        
371,1,axxxiom                       
372,1,axxxxiom                      
373,1,axxxxxiom                     
374,1,axxxxxxiom                    
375,1,axxxxxxxiom                   
376,1,axxxxxxxxiom                  
377,1,axxxxxxxxxiom                 
378,1,axxxxxxxxxxiom                
379,1,axxxxxxxxxxxiom               
380,1,axxxxxxxxxxxxiom              
381,1,axxxxxxxxxxxxxiom             
382,1,axxxxxxxxxxxxxxiom            
383,1,axxxxxxxxxxxxxxxiom           
384,1,axiiom                        
385,1,axiiiom                       
386,1,axiiiiom                      
387,1,axiiiiiom                     
388,1,axiiiiiiom                    
389,1,axiiiiiiiom                   
390,1,axiiiiiiiiom                  
391,1,axiiiiiiiiiom                 
392,1,axiiiiiiiiiiom                
393,1,axiiiiiiiiiiiom               
394,1,axiiiiiiiiiiiiom              
395,1,axiiiiiiiiiiiiiom             
396,1,axiiiiiiiiiiiiiiom            
397,1,axiiiiiiiiiiiiiiiom           
398,1,axioom                        
399,1,axiooom                       
400,1,axioooom                      
401,1,axiooooom                     
402,1,axioooooom                    
403,1,axiooooooom                   
404,1,axioooooooom                  
405,1,axiooooooooom                 
406,1,axioooooooooom                
407,1,axiooooooooooom               
408,1,axioooooooooooom              
409,1,axiooooooooooooom             
410,1,axioooooooooooooom            
411,1,axiooooooooooooooom           
412,1,axiomm                        
413,1,axiommm                       
414,1,axiommmm                      
415,1,axiommmmm                     
416,1,axiommmmmm                    
417,1,axiommmmmmm                   
418,1,axiommmmmmmm                  
419,1,axiommmmmmmmm                 
420,1,axiommmmmmmmmm                
421,1,axiommmmmmmmmmm               
422,1,axiommmmmmmmmmmm              
423,1,axiommmmmmmmmmmmm             
424,1,axiommmmmmmmmmmmmm            
425,1,axiommmmmmmmmmmmmmm           
426,1,acting                        
427,1,aacting                       
428,1,aaacting                      
429,1,aaaacting                     
430,1,aaaaacting                    
431,1,aaaaaacting                   
432,1,aaaaaaacting                  
433,1,aaaaaaaacting                 
434,1,aaaaaaaaacting                
435,1,aaaaaaaaaacting               
436,1,aaaaaaaaaaacting              
437,1,aaaaaaaaaaaacting             
438,1,aaaaaaaaaaaaacting            
439,1,aaaaaaaaaaaaaacting           
440,1,aaaaaaaaaaaaaaacting          
441,1,accting                       
442,1,acccting                      
443,1,accccting                     
444,1,acccccting                    
445,1,accccccting                   
446,1,acccccccting                  
447,1,accccccccting                 
448,1,acccccccccting                
449,1,accccccccccting               
450,1,acccccccccccting              
451,1,accccccccccccting             
452,1,acccccccccccccting            
453,1,accccccccccccccting           
454,1,acccccccccccccccting          
455,1,actting                       
456,1,acttting                      
457,1,actttting                     
458,1,acttttting                    
459,1,actttttting                   
460,1,acttttttting                  
461,1,actttttttting                 
462,1,acttttttttting                
463,1,actttttttttting               
464,1,acttttttttttting              
465,1,actttttttttttting             
466,1,acttttttttttttting            
467,1,actttttttttttttting           
468,1,acttttttttttttttting          
469,1,actiing                       
470,1,actiiing                      
471,1,actiiiing                     
472,1,actiiiiing                    
473,1,actiiiiiing                   
474,1,actiiiiiiing                  
475,1,actiiiiiiiing                 
476,1,actiiiiiiiiing                
477,1,actiiiiiiiiiing               
478,1,actiiiiiiiiiiing              
479,1,actiiiiiiiiiiiing             
480,1,actiiiiiiiiiiiiing            
481,1,actiiiiiiiiiiiiiing           
482,1,actiiiiiiiiiiiiiiing          
483,1,actinng                       
484,1,actinnng                      
485,1,actinnnng                     
486,1,actinnnnng                    
487,1,actinnnnnng                   
488,1,actinnnnnnng                  
489,1,actinnnnnnnng                 
490,1,actinnnnnnnnng                
491,1,actinnnnnnnnnng               
492,1,actinnnnnnnnnnng              
493,1,actinnnnnnnnnnnng             
494,1,actinnnnnnnnnnnnng            
495,1,actinnnnnnnnnnnnnng           
496,1,actinnnnnnnnnnnnnnng          
497,1,actingg                       
498,1,actinggg                      
499,1,actingggg                     
500,1,actinggggg                    
501,1,actingggggg                   
502,1,actinggggggg                  
503,1,actingggggggg                 
504,1,actinggggggggg                
505,1,actingggggggggg               
506,1,actinggggggggggg              
507,1,actingggggggggggg             
508,1,actinggggggggggggg            
509,1,actingggggggggggggg           
510,1,actinggggggggggggggg          
511,1,sax                           
512,1,ssax                          
513,1,sssax                         
514,1,ssssax                        
515,1,sssssax                       
516,1,ssssssax                      
517,1,sssssssax                     
518,1,ssssssssax                    
519,1,sssssssssax                   
520,1,ssssssssssax                  
521,1,sssssssssssax                 
522,1,ssssssssssssax                
523,1,sssssssssssssax               
524,1,ssssssssssssssax              
525,1,sssssssssssssssax             
526,1,saax                          
527,1,saaax                         
528,1,saaaax                        
529,1,saaaaax                       
530,1,saaaaaax                      
531,1,saaaaaaax                     
532,1,saaaaaaaax                    
533,1,saaaaaaaaax                   
534,1,saaaaaaaaaax                  
535,1,saaaaaaaaaaax                 
536,1,saaaaaaaaaaaax                
537,1,saaaaaaaaaaaaax               
538,1,saaaaaaaaaaaaaax              
539,1,saaaaaaaaaaaaaaax             
540,1,saxx                          
541,1,saxxx                         
542,1,saxxxx                        
543,1,saxxxxx                       
544,1,saxxxxxx                      
545,1,saxxxxxxx                     
546,1,saxxxxxxxx                    
547,1,saxxxxxxxxx                   
548,1,saxxxxxxxxxx                  
549,1,saxxxxxxxxxxx                 
550,1,saxxxxxxxxxxxx                
551,1,saxxxxxxxxxxxxx               
552,1,saxxxxxxxxxxxxxx              
553,1,saxxxxxxxxxxxxxxx             
554,1,sex                           
555,1,ssex                          
556,1,sssex                         
557,1,ssssex                        
558,1,sssssex                       
559,1,ssssssex                      
560,1,sssssssex                     
561,1,ssssssssex                    
562,1,sssssssssex                   
563,1,ssssssssssex                  
564,1,sssssssssssex                 
565,1,ssssssssssssex                
566,1,sssssssssssssex               
567,1,ssssssssssssssex              
568,1,sssssssssssssssex             
569,1,seex                          
570,1,seeex                         
571,1,seeeex                        
572,1,seeeeex                       
573,1,seeeeeex                      
574,1,seeeeeeex                     
575,1,seeeeeeeex                    
576,1,seeeeeeeeex                   
577,1,seeeeeeeeeex                  
578,1,seeeeeeeeeeex                 
579,1,seeeeeeeeeeeex                
580,1,seeeeeeeeeeeeex               
581,1,seeeeeeeeeeeeeex              
582,1,seeeeeeeeeeeeeeex             
583,1,sexx                          
584,1,sexxx                         
585,1,sexxxx                        
586,1,sexxxxx                       
587,1,sexxxxxx                      
588,1,sexxxxxxx                     
589,1,sexxxxxxxx                    
590,1,sexxxxxxxxx                   
591,1,sexxxxxxxxxx                  
592,1,sexxxxxxxxxxx                 
593,1,sexxxxxxxxxxxx                
594,1,sexxxxxxxxxxxxx               
595,1,sexxxxxxxxxxxxxx              
596,1,sexxxxxxxxxxxxxxx             
597,1,fax                           
598,1,ffax                          
599,1,fffax                         
600,1,ffffax                        
601,1,fffffax                       
602,1,ffffffax                      
603,1,fffffffax                     
604,1,ffffffffax                    
605,1,fffffffffax                   
606,1,ffffffffffax                  
607,1,fffffffffffax                 
608,1,ffffffffffffax                
609,1,fffffffffffffax               
610,1,ffffffffffffffax              
611,1,fffffffffffffffax             
612,1,faax                          
613,1,faaax                         
614,1,faaaax                        
615,1,faaaaax                       
616,1,faaaaaax                      
617,1,faaaaaaax                     
618,1,faaaaaaaax                    
619,1,faaaaaaaaax                   
620,1,faaaaaaaaaax                  
621,1,faaaaaaaaaaax                 
622,1,faaaaaaaaaaaax                
623,1,faaaaaaaaaaaaax               
624,1,faaaaaaaaaaaaaax              
625,1,faaaaaaaaaaaaaaax             
626,1,faxx                          
627,1,faxxx                         
628,1,faxxxx                        
629,1,faxxxxx                       
630,1,faxxxxxx                      
631,1,faxxxxxxx                     
632,1,faxxxxxxxx                    
633,1,faxxxxxxxxx                   
634,1,faxxxxxxxxxx                  
635,1,faxxxxxxxxxxx                 
636,1,faxxxxxxxxxxxx                
637,1,faxxxxxxxxxxxxx               
638,1,faxxxxxxxxxxxxxx              
639,1,faxxxxxxxxxxxxxxx             
640,0,akshually                     
641,0,aakshually                    
642,0,aaakshually                   
643,0,aaaakshually                  
644,0,aaaaakshually                 
645,0,aaaaaakshually                
646,0,aaaaaaakshually               
647,0,aaaaaaaakshually              
648,0,aaaaaaaaakshually             
649,0,aaaaaaaaaakshually            
650,0,aaaaaaaaaaakshually           
651,0,aaaaaaaaaaaakshually          
652,0,aaaaaaaaaaaaakshually         
653,0,aaaaaaaaaaaaaakshually        
654,0,aaaaaaaaaaaaaaakshually       
655,0,akkshually                    
656,0,akkkshually                   
657,0,akkkkshually                  
658,0,akkkkkshually                 
659,0,akkkkkkshually                
660,0,akkkkkkkshually               
661,0,akkkkkkkkshually              
662,0,akkkkkkkkkshually             
663,0,akkkkkkkkkkshually            
664,0,akkkkkkkkkkkshually           
665,0,akkkkkkkkkkkkshually          
666,0,akkkkkkkkkkkkkshually         
667,0,akkkkkkkkkkkkkkshually        
668,0,akkkkkkkkkkkkkkkshually       
669,0,aksshually                    
670,0,akssshually                   
671,0,aksssshually                  
672,0,akssssshually                 
673,0,aksssssshually                
674,0,akssssssshually               
675,0,aksssssssshually              
676,0,akssssssssshually             
677,0,aksssssssssshually            
678,0,akssssssssssshually           
679,0,aksssssssssssshually          
680,0,akssssssssssssshually         
681,0,aksssssssssssssshually        
682,0,akssssssssssssssshually       
683,0,akshhually                    
684,0,akshhhually                   
685,0,akshhhhually                  
686,0,akshhhhhually                 
687,0,akshhhhhhually                
688,0,akshhhhhhhually               
689,0,akshhhhhhhhually              
690,0,akshhhhhhhhhually             
691,0,akshhhhhhhhhhually            
692,0,akshhhhhhhhhhhually           
693,0,akshhhhhhhhhhhhually          
694,0,akshhhhhhhhhhhhhually         
695,0,akshhhhhhhhhhhhhhually        
696,0,akshhhhhhhhhhhhhhhually       
697,0,akshuually                    
698,0,akshuuually                   
699,0,akshuuuually                  
700,0,akshuuuuually                 
701,0,akshuuuuuually                
702,0,akshuuuuuuually               
703,0,akshuuuuuuuually              
704,0,akshuuuuuuuuually             
705,0,akshuuuuuuuuuually            
706,0,akshuuuuuuuuuuually           
707,0,akshuuuuuuuuuuuually          
708,0,akshuuuuuuuuuuuuually         
709,0,akshuuuuuuuuuuuuuually        
710,0,akshuuuuuuuuuuuuuuually       
711,0,akshuaally                    
712,0,akshuaaally                   
713,0,akshuaaaally                  
714,0,akshuaaaaally                 
715,0,akshuaaaaaally                
716,0,akshuaaaaaaally               
717,0,akshuaaaaaaaally              
718,0,akshuaaaaaaaaally             
719,0,akshuaaaaaaaaaally            
720,0,akshuaaaaaaaaaaally           
721,0,akshuaaaaaaaaaaaally          
722,0,akshuaaaaaaaaaaaaally         
723,0,akshuaaaaaaaaaaaaaally        
724,0,akshuaaaaaaaaaaaaaaally       
725,0,akshuallly                    
726,0,akshualllly                   
727,0,akshuallllly                  
728,0,akshualllllly                 
729,0,akshuallllllly                
730,0,akshualllllllly               
731,0,akshuallllllllly              
732,0,akshualllllllllly             
733,0,akshuallllllllllly            
734,0,akshualllllllllllly           
735,0,akshuallllllllllllly          
736,0,akshualllllllllllllly         
737,0,akshuallllllllllllllly        
738,0,akshualllllllllllllllly       
739,0,akshuallly                    
740,0,akshualllly                   
741,0,akshuallllly                  
742,0,akshualllllly                 
743,0,akshuallllllly                
744,0,akshualllllllly               
745,0,akshuallllllllly              
746,0,akshualllllllllly             
747,0,akshuallllllllllly            
748,0,akshualllllllllllly           
749,0,akshuallllllllllllly          
750,0,akshualllllllllllllly         
751,0,akshuallllllllllllllly        
752,0,akshualllllllllllllllly       
753,0,akshuallyy                    
754,0,akshuallyyy                   
755,0,akshuallyyyy                  
756,0,akshuallyyyyy                 
757,0,akshuallyyyyyy                
758,0,akshuallyyyyyyy               
759,0,akshuallyyyyyyyy              
760,0,akshuallyyyyyyyyy             
761,0,akshuallyyyyyyyyyy            
762,0,akshuallyyyyyyyyyyy           
763,0,akshuallyyyyyyyyyyyy          
764,0,akshuallyyyyyyyyyyyyy         
765,0,akshuallyyyyyyyyyyyyyy        
766,0,akshuallyyyyyyyyyyyyyyy       
767,1,akron                         
768,1,aakron                        
769,1,aaakron                       
770,1,aaaakron                      
771,1,aaaaakron                     
772,1,aaaaaakron                    
773,1,aaaaaaakron                   
774,1,aaaaaaaakron                  
775,1,aaaaaaaaakron                 
776,1,aaaaaaaaaakron                
777,1,aaaaaaaaaaakron               
778,1,aaaaaaaaaaaakron              
779,1,aaaaaaaaaaaaakron             
780,1,aaaaaaaaaaaaaakron            
781,1,aaaaaaaaaaaaaaakron           
782,1,akkron                        
783,1,akkkron                       
784,1,akkkkron                      
785,1,akkkkkron                     
786,1,akkkkkkron                    
787,1,akkkkkkkron                   
788,1,akkkkkkkkron                  
789,1,akkkkkkkkkron                 
790,1,akkkkkkkkkkron                
791,1,akkkkkkkkkkkron               
792,1,akkkkkkkkkkkkron              
793,1,akkkkkkkkkkkkkron             
794,1,akkkkkkkkkkkkkkron            
795,1,akkkkkkkkkkkkkkkron           
796,1,akrron                        
797,1,akrrron                       
798,1,akrrrron                      
799,1,akrrrrron                     
800,1,akrrrrrron                    
801,1,akrrrrrrron                   
802,1,akrrrrrrrron                  
803,1,akrrrrrrrrron                 
804,1,akrrrrrrrrrron                
805,1,akrrrrrrrrrrron               
806,1,akrrrrrrrrrrrron              
807,1,akrrrrrrrrrrrrron             
808,1,akrrrrrrrrrrrrrron            
809,1,akrrrrrrrrrrrrrrron           
810,1,akroon                        
811,1,akrooon                       
812,1,akroooon                      
813,1,akrooooon                     
814,1,akroooooon                    
815,1,akrooooooon                   
816,1,akroooooooon                  
817,1,akrooooooooon                 
818,1,akroooooooooon                
819,1,akrooooooooooon               
820,1,akroooooooooooon              
821,1,akrooooooooooooon             
822,1,akroooooooooooooon            
823,1,akrooooooooooooooon           
824,1,akronn                        
825,1,akronnn                       
826,1,akronnnn                      
827,1,akronnnnn                     
828,1,akronnnnnn                    
829,1,akronnnnnnn                   
830,1,akronnnnnnnn                  
831,1,akronnnnnnnnn                 
832,1,akronnnnnnnnnn                
833,1,akronnnnnnnnnnn               
834,1,akronnnnnnnnnnnn              
835,1,akronnnnnnnnnnnnn             
836,1,akronnnnnnnnnnnnnn            
837,1,akronnnnnnnnnnnnnnn           
838,1,stack                         
839,1,sstack                        
840,1,ssstack                       
841,1,sssstack                      
842,1,ssssstack                     
843,1,sssssstack                    
844,1,ssssssstack                   
845,1,sssssssstack                  
846,1,ssssssssstack                 
847,1,sssssssssstack                
848,1,ssssssssssstack               
849,1,sssssssssssstack              
850,1,ssssssssssssstack             
851,1,sssssssssssssstack            
852,1,ssssssssssssssstack           
853,1,sttack                        
854,1,stttack                       
855,1,sttttack                      
856,1,stttttack                     
857,1,sttttttack                    
858,1,stttttttack                   
859,1,sttttttttack                  
860,1,stttttttttack                 
861,1,sttttttttttack                
862,1,stttttttttttack               
863,1,sttttttttttttack              
864,1,stttttttttttttack             
865,1,sttttttttttttttack            
866,1,stttttttttttttttack           
867,1,staack                        
868,1,staaack                       
869,1,staaaack                      
870,1,staaaaack                     
871,1,staaaaaack                    
872,1,staaaaaaack                   
873,1,staaaaaaaack                  
874,1,staaaaaaaaack                 
875,1,staaaaaaaaaack                
876,1,staaaaaaaaaaack               
877,1,staaaaaaaaaaaack              
878,1,staaaaaaaaaaaaack             
879,1,staaaaaaaaaaaaaack            
880,1,staaaaaaaaaaaaaaack           
881,1,stacck                        
882,1,staccck                       
883,1,stacccck                      
884,1,staccccck                     
885,1,stacccccck                    
886,1,staccccccck                   
887,1,stacccccccck                  
888,1,staccccccccck                 
889,1,stacccccccccck                
890,1,staccccccccccck               
891,1,stacccccccccccck              
892,1,staccccccccccccck             
893,1,stacccccccccccccck            
894,1,staccccccccccccccck           
895,1,stackk                        
896,1,stackkk                       
897,1,stackkkk                      
898,1,stackkkkk                     
899,1,stackkkkkk                    
900,1,stackkkkkkk                   
901,1,stackkkkkkkk                  
902,1,stackkkkkkkkk                 
903,1,stackkkkkkkkkk                
904,1,stackkkkkkkkkkk               
905,1,stackkkkkkkkkkkk              
906,1,stackkkkkkkkkkkkk             
907,1,stackkkkkkkkkkkkkk            
908,1,stackkkkkkkkkkkkkkk           
909,1,max                           
910,1,mmax                          
911,1,mmmax                         
912,1,mmmmax                        
913,1,mmmmmax                       
914,1,mmmmmmax                      
915,1,mmmmmmmax                     
916,1,mmmmmmmmax                    
917,1,mmmmmmmmmax                   
918,1,mmmmmmmmmmax                  
919,1,mmmmmmmmmmmax                 
920,1,mmmmmmmmmmmmax                
921,1,mmmmmmmmmmmmmax               
922,1,mmmmmmmmmmmmmmax              
923,1,mmmmmmmmmmmmmmmax             
924,1,maax                          
925,1,maaax                         
926,1,maaaax                        
927,1,maaaaax                       
928,1,maaaaaax                      
929,1,maaaaaaax                     
930,1,maaaaaaaax                    
931,1,maaaaaaaaax                   
932,1,maaaaaaaaaax                  
933,1,maaaaaaaaaaax                 
934,1,maaaaaaaaaaaax                
935,1,maaaaaaaaaaaaax               
936,1,maaaaaaaaaaaaaax              
937,1,maaaaaaaaaaaaaaax             
938,1,maxx                          
939,1,maxxx                         
940,1,maxxxx                        
